id,receiver_subcategory,ci_subtype,receiver_country,region_name
106,Defence industry,Unknown,Poland,EUROPE
106,Defence industry,Unknown,Slovakia,EASTEU
106,Defence industry,Unknown,Slovakia,EU
106,Defence industry,Unknown,Slovakia,NATO
106,Defence industry,Unknown,Slovakia,EUROPE
106,Defence industry,Unknown,Ukraine,EASTEU
106,Defence industry,Unknown,Ukraine,EUROPE
106,Defence industry,Unknown,Belgium,WESTEU
106,Defence industry,Unknown,Belgium,NATO
106,Defence industry,Unknown,Belgium,EU
106,Defence industry,Unknown,Belgium,EUROPE
107,Defence industry,Defense Contractors,United States,NORTHAM
107,Defence industry,Defense Contractors,United States,NATO
107,Defence industry,Defense Contractors,Netherlands,WESTEU
107,Defence industry,Defense Contractors,Netherlands,EU
107,Defence industry,Defense Contractors,Netherlands,NATO
107,Defence industry,Defense Contractors,Netherlands,EUROPE
107,Defence industry,Defense Contractors,Syria,MEA
107,Defence industry,Defense Contractors,Syria,MENA
107,Defence industry,Defense Contractors,Syria,ASIA
107,Defence industry,Defense Contractors,Germany,WESTEU
107,Defence industry,Defense Contractors,Germany,EU
107,Defence industry,Defense Contractors,Germany,NATO
107,Defence industry,Defense Contractors,Germany,EUROPE
107,Defence industry,Defense Contractors,Algeria,MENA
107,Defence industry,Defense Contractors,Algeria,NAF
107,Defence industry,Defense Contractors,Algeria,AFRICA
107,Defence industry,Defense Contractors,Russia,SCO
107,Defence industry,Defense Contractors,Russia,CSTO
107,Defence industry,Defense Contractors,Russia,EASTEU
107,Defence industry,Defense Contractors,Russia,EUROPE
107,Defence industry,Defense Contractors,Spain,EU
107,Defence industry,Defense Contractors,Spain,NATO
107,Defence industry,Defense Contractors,Spain,EUROPE
107,Defence industry,Defense Contractors,"Iran, Islamic Republic of",MEA
107,Defence industry,Defense Contractors,"Iran, Islamic Republic of",MENA
107,Defence industry,Defense Contractors,"Iran, Islamic Republic of",ASIA
107,Defence industry,Defense Contractors,China,SCO
107,Defence industry,Defense Contractors,China,NEA
107,Defence industry,Defense Contractors,China,EASIA
107,Defence industry,Defense Contractors,China,SCS
107,Defence industry,Defense Contractors,China,ASIA
107,Defence industry,Defense Contractors,Norway,NORTHEU
107,Defence industry,Defense Contractors,Norway,NATO
107,Defence industry,Defense Contractors,Norway,EUROPE
109,Research,University Research Departments,China,SCO
109,Research,University Research Departments,China,NEA
109,Research,University Research Departments,China,EASIA
109,Research,University Research Departments,China,SCS
109,Research,University Research Departments,China,ASIA
110,Telecommunications,Internet Service Providers,China,SCO
110,Telecommunications,Internet Service Providers,China,NEA
110,Telecommunications,Internet Service Providers,China,EASIA
110,Telecommunications,Internet Service Providers,China,SCS
110,Telecommunications,Internet Service Providers,China,ASIA
112,Telecommunications,Internet Service Providers,Kyrgyzstan,SCS
112,Telecommunications,Internet Service Providers,Kyrgyzstan,CSTO
112,Telecommunications,Internet Service Providers,Kyrgyzstan,CENTAS
112,Telecommunications,Internet Service Providers,Kyrgyzstan,ASIA
118,Energy,Electric Utilities,United States,NORTHAM
118,Energy,Electric Utilities,United States,NATO
120,Finance,Unknown,"Korea, Republic of",NEA
120,Finance,Unknown,"Korea, Republic of",SCS
120,Finance,Unknown,"Korea, Republic of",ASIA
120,Finance,Unknown,United States,NORTHAM
120,Finance,Unknown,United States,NATO
124,Research,University Research Departments,United Kingdom,NORTHEU
124,Research,University Research Departments,United Kingdom,EU
124,Research,University Research Departments,United Kingdom,NATO
124,Research,University Research Departments,United Kingdom,EUROPE
126,Telecommunications,Unknown,Taiwan,SCS
126,Telecommunications,Unknown,Taiwan,ASIA
126,Telecommunications,Unknown,Eastern Asia (region),EASIA
133,Defence industry,Unknown,United Kingdom,NORTHEU
133,Defence industry,Unknown,United Kingdom,EU
133,Defence industry,Unknown,United Kingdom,NATO
133,Defence industry,Unknown,United Kingdom,EUROPE
133,Transportation,Airlines,United Kingdom,NORTHEU
133,Transportation,Airlines,United Kingdom,EU
133,Transportation,Airlines,United Kingdom,NATO
133,Transportation,Airlines,United Kingdom,EUROPE
133,Defence industry,Unknown,France,WESTEU
133,Defence industry,Unknown,France,EU
133,Defence industry,Unknown,France,NATO
133,Defence industry,Unknown,France,EUROPE
133,Transportation,Airlines,France,WESTEU
133,Transportation,Airlines,France,EU
133,Transportation,Airlines,France,NATO
133,Transportation,Airlines,France,EUROPE
133,Defence industry,Unknown,Germany,WESTEU
133,Defence industry,Unknown,Germany,EU
133,Defence industry,Unknown,Germany,NATO
133,Defence industry,Unknown,Germany,EUROPE
133,Transportation,Airlines,Germany,WESTEU
133,Transportation,Airlines,Germany,EU
133,Transportation,Airlines,Germany,NATO
133,Transportation,Airlines,Germany,EUROPE
133,Defence industry,Unknown,United States,NORTHAM
133,Defence industry,Unknown,United States,NATO
133,Transportation,Airlines,United States,NORTHAM
133,Transportation,Airlines,United States,NATO
134,Telecommunications,Unknown,United States,NORTHAM
134,Telecommunications,Unknown,United States,NATO
137,Telecommunications,Unknown,Belgium,WESTEU
137,Telecommunications,Unknown,Belgium,NATO
137,Telecommunications,Unknown,Belgium,EU
137,Telecommunications,Unknown,Belgium,EUROPE
138,Finance,Unknown,Japan,NEA
138,Finance,Unknown,Japan,SCS
138,Finance,Unknown,Japan,ASIA
138,Transportation,Unknown,Japan,NEA
138,Transportation,Unknown,Japan,SCS
138,Transportation,Unknown,Japan,ASIA
138,Energy,Unknown,Japan,NEA
138,Energy,Unknown,Japan,SCS
138,Energy,Unknown,Japan,ASIA
138,Finance,Unknown,"Korea, Republic of",NEA
138,Finance,Unknown,"Korea, Republic of",SCS
138,Finance,Unknown,"Korea, Republic of",ASIA
138,Transportation,Unknown,"Korea, Republic of",NEA
138,Transportation,Unknown,"Korea, Republic of",SCS
138,Transportation,Unknown,"Korea, Republic of",ASIA
138,Energy,Unknown,"Korea, Republic of",NEA
138,Energy,Unknown,"Korea, Republic of",SCS
138,Energy,Unknown,"Korea, Republic of",ASIA
138,Finance,Unknown,United States,NORTHAM
138,Finance,Unknown,United States,NATO
138,Transportation,Unknown,United States,NORTHAM
138,Transportation,Unknown,United States,NATO
138,Energy,Unknown,United States,NORTHAM
138,Energy,Unknown,United States,NATO
138,Finance,Unknown,Europe (region),EUROPE
138,Transportation,Unknown,Europe (region),EUROPE
138,Energy,Unknown,Europe (region),EUROPE
138,Finance,Unknown,Southeast Asia (region),SEA
138,Transportation,Unknown,Southeast Asia (region),SEA
138,Energy,Unknown,Southeast Asia (region),SEA
139,Telecommunications,Unknown,Pakistan,SCO
139,Telecommunications,Unknown,Pakistan,SASIA
139,Telecommunications,Unknown,Pakistan,ASIA
139,Telecommunications,Unknown,"Iran, Islamic Republic of",MEA
139,Telecommunications,Unknown,"Iran, Islamic Republic of",MENA
139,Telecommunications,Unknown,"Iran, Islamic Republic of",ASIA
139,Telecommunications,Unknown,United States,NORTHAM
139,Telecommunications,Unknown,United States,NATO
139,Telecommunications,Unknown,Norway,NORTHEU
139,Telecommunications,Unknown,Norway,NATO
139,Telecommunications,Unknown,Norway,EUROPE
139,Telecommunications,Unknown,United Arab Emirates,GULFC
139,Telecommunications,Unknown,United Arab Emirates,MEA
139,Telecommunications,Unknown,United Arab Emirates,MENA
139,Telecommunications,Unknown,United Arab Emirates,ASIA
145,Telecommunications,Telecommunications Equipment Manufacturers,Netherlands,WESTEU
145,Telecommunications,Telecommunications Equipment Manufacturers,Netherlands,EU
145,Telecommunications,Telecommunications Equipment Manufacturers,Netherlands,NATO
145,Telecommunications,Telecommunications Equipment Manufacturers,Netherlands,EUROPE
153,Telecommunications,Internet Service Providers,Myanmar,SEA
153,Telecommunications,Internet Service Providers,Myanmar,ASIA
153,Telecommunications,Internet Service Providers,Thailand,SEA
153,Telecommunications,Internet Service Providers,Thailand,ASIA
154,Finance,Unknown,United States,NORTHAM
154,Finance,Unknown,United States,NATO
161,Defence industry,Unknown,Europe (region),EUROPE
161,Energy,Unknown,Europe (region),EUROPE
163,Defence industry,Defense Contractors,United States,NORTHAM
163,Defence industry,Defense Contractors,United States,NATO
163,Defence industry,Defense Contractors,Canada,NORTHAM
163,Defence industry,Defense Contractors,Canada,NATO
167,Finance,Investment Firms,United States,NORTHAM
167,Finance,Investment Firms,United States,NATO
168,Telecommunications,Unknown,United States,NORTHAM
168,Telecommunications,Unknown,United States,NATO
168,Telecommunications,Unknown,Canada,NORTHAM
168,Telecommunications,Unknown,Canada,NATO
168,Telecommunications,Unknown,Europe (region),EUROPE
168,Telecommunications,Unknown,Mena Region (region),MENA
169,Defence industry,Military Equipment Manufacturers,Taiwan,SCS
169,Defence industry,Military Equipment Manufacturers,Taiwan,ASIA
169,Telecommunications,Unknown,Taiwan,SCS
169,Telecommunications,Unknown,Taiwan,ASIA
169,Defence industry,Military Equipment Manufacturers,"Korea, Republic of",NEA
169,Defence industry,Military Equipment Manufacturers,"Korea, Republic of",SCS
169,Defence industry,Military Equipment Manufacturers,"Korea, Republic of",ASIA
169,Telecommunications,Unknown,"Korea, Republic of",NEA
169,Telecommunications,Unknown,"Korea, Republic of",SCS
169,Telecommunications,Unknown,"Korea, Republic of",ASIA
169,Defence industry,Military Equipment Manufacturers,Japan,NEA
169,Defence industry,Military Equipment Manufacturers,Japan,SCS
169,Defence industry,Military Equipment Manufacturers,Japan,ASIA
169,Telecommunications,Unknown,Japan,NEA
169,Telecommunications,Unknown,Japan,SCS
169,Telecommunications,Unknown,Japan,ASIA
170,Water,Water Distribution Companies,United States,NORTHAM
170,Water,Water Distribution Companies,United States,NATO
170,Energy,Unknown,United States,NORTHAM
170,Energy,Unknown,United States,NATO
170,Energy,Oil and Gas Companies,United States,NORTHAM
170,Energy,Oil and Gas Companies,United States,NATO
170,Energy,Electric Utilities,United States,NORTHAM
170,Energy,Electric Utilities,United States,NATO
171,Finance,Banks,United States,NORTHAM
171,Finance,Banks,United States,NATO
171,Energy,Unknown,United States,NORTHAM
171,Energy,Unknown,United States,NATO
176,Defence industry,Unknown,Norway,NORTHEU
176,Defence industry,Unknown,Norway,NATO
176,Defence industry,Unknown,Norway,EUROPE
176,Energy,Unknown,Norway,NORTHEU
176,Energy,Unknown,Norway,NATO
176,Energy,Unknown,Norway,EUROPE
181,Defence industry,Research and Development Organizations,Canada,NORTHAM
181,Defence industry,Research and Development Organizations,Canada,NATO
211,Finance,Unknown,"Iran, Islamic Republic of",MEA
211,Finance,Unknown,"Iran, Islamic Republic of",MENA
211,Finance,Unknown,"Iran, Islamic Republic of",ASIA
211,Telecommunications,Unknown,"Iran, Islamic Republic of",MEA
211,Telecommunications,Unknown,"Iran, Islamic Republic of",MENA
211,Telecommunications,Unknown,"Iran, Islamic Republic of",ASIA
211,Finance,Unknown,Sweden,NORTHEU
211,Finance,Unknown,Sweden,EU
211,Finance,Unknown,Sweden,EUROPE
211,Telecommunications,Unknown,Sweden,NORTHEU
211,Telecommunications,Unknown,Sweden,EU
211,Telecommunications,Unknown,Sweden,EUROPE
211,Finance,Unknown,China,SCO
211,Finance,Unknown,China,NEA
211,Finance,Unknown,China,EASIA
211,Finance,Unknown,China,SCS
211,Finance,Unknown,China,ASIA
211,Telecommunications,Unknown,China,SCO
211,Telecommunications,Unknown,China,NEA
211,Telecommunications,Unknown,China,EASIA
211,Telecommunications,Unknown,China,SCS
211,Telecommunications,Unknown,China,ASIA
211,Finance,Unknown,Russia,SCO
211,Finance,Unknown,Russia,CSTO
211,Finance,Unknown,Russia,EASTEU
211,Finance,Unknown,Russia,EUROPE
211,Telecommunications,Unknown,Russia,SCO
211,Telecommunications,Unknown,Russia,CSTO
211,Telecommunications,Unknown,Russia,EASTEU
211,Telecommunications,Unknown,Russia,EUROPE
211,Finance,Unknown,Belgium,WESTEU
211,Finance,Unknown,Belgium,NATO
211,Finance,Unknown,Belgium,EU
211,Finance,Unknown,Belgium,EUROPE
211,Telecommunications,Unknown,Belgium,WESTEU
211,Telecommunications,Unknown,Belgium,NATO
211,Telecommunications,Unknown,Belgium,EU
211,Telecommunications,Unknown,Belgium,EUROPE
234,Defence industry,Research and Development Organizations,United States,NORTHAM
234,Defence industry,Research and Development Organizations,United States,NATO
234,Defence industry,Military Equipment Manufacturers,United States,NORTHAM
234,Defence industry,Military Equipment Manufacturers,United States,NATO
246,Defence industry,Defense Contractors,Japan,NEA
246,Defence industry,Defense Contractors,Japan,SCS
246,Defence industry,Defense Contractors,Japan,ASIA
258,Transportation,Airlines,"Korea, Republic of",NEA
258,Transportation,Airlines,"Korea, Republic of",SCS
258,Transportation,Airlines,"Korea, Republic of",ASIA
259,Energy,Oil and Gas Companies,United States,NORTHAM
259,Energy,Oil and Gas Companies,United States,NATO
260,Defence industry,Unknown,Lebanon,MEA
260,Defence industry,Unknown,Lebanon,MENA
260,Defence industry,Unknown,Lebanon,ASIA
272,Research,University Research Departments,United States,NORTHAM
272,Research,University Research Departments,United States,NATO
275,Defence industry,Defense Contractors,Israel,MEA
275,Defence industry,Defense Contractors,Israel,MENA
275,Defence industry,Defense Contractors,Israel,ASIA
282,Telecommunications,Internet Service Providers,Palestine,MEA
282,Telecommunications,Internet Service Providers,Palestine,MENA
282,Telecommunications,Internet Service Providers,Palestine,ASIA
302,Telecommunications,Unknown,Taiwan,SCS
302,Telecommunications,Unknown,Taiwan,ASIA
302,Telecommunications,Unknown,Indonesia,SEA
302,Telecommunications,Unknown,Indonesia,SCS
302,Telecommunications,Unknown,Indonesia,ASIA
302,Telecommunications,Unknown,Philippines,SEA
302,Telecommunications,Unknown,Philippines,SCS
302,Telecommunications,Unknown,Philippines,ASIA
302,Telecommunications,Unknown,Vietnam,SEA
302,Telecommunications,Unknown,Vietnam,SCS
302,Telecommunications,Unknown,Vietnam,ASIA
302,Telecommunications,Unknown,Thailand,SEA
302,Telecommunications,Unknown,Thailand,ASIA
308,Telecommunications,Unknown,Global (region),No region
309,Energy,Electric Utilities,Russia,SCO
309,Energy,Electric Utilities,Russia,CSTO
309,Energy,Electric Utilities,Russia,EASTEU
309,Energy,Electric Utilities,Russia,EUROPE
313,Telecommunications,Internet Service Providers,United States,NORTHAM
313,Telecommunications,Internet Service Providers,United States,NATO
316,Defence industry,Unknown,United States,NORTHAM
316,Defence industry,Unknown,United States,NATO
316,Transportation,Unknown,United States,NORTHAM
316,Transportation,Unknown,United States,NATO
316,Energy,Unknown,United States,NORTHAM
316,Energy,Unknown,United States,NATO
316,Defence industry,Unknown,Canada,NORTHAM
316,Defence industry,Unknown,Canada,NATO
316,Transportation,Unknown,Canada,NORTHAM
316,Transportation,Unknown,Canada,NATO
316,Energy,Unknown,Canada,NORTHAM
316,Energy,Unknown,Canada,NATO
316,Defence industry,Unknown,Israel,MEA
316,Defence industry,Unknown,Israel,MENA
316,Defence industry,Unknown,Israel,ASIA
316,Transportation,Unknown,Israel,MEA
316,Transportation,Unknown,Israel,MENA
316,Transportation,Unknown,Israel,ASIA
316,Energy,Unknown,Israel,MEA
316,Energy,Unknown,Israel,MENA
316,Energy,Unknown,Israel,ASIA
316,Defence industry,Unknown,Germany,WESTEU
316,Defence industry,Unknown,Germany,EU
316,Defence industry,Unknown,Germany,NATO
316,Defence industry,Unknown,Germany,EUROPE
316,Transportation,Unknown,Germany,WESTEU
316,Transportation,Unknown,Germany,EU
316,Transportation,Unknown,Germany,NATO
316,Transportation,Unknown,Germany,EUROPE
316,Energy,Unknown,Germany,WESTEU
316,Energy,Unknown,Germany,EU
316,Energy,Unknown,Germany,NATO
316,Energy,Unknown,Germany,EUROPE
316,Defence industry,Unknown,Saudi Arabia,GULFC
316,Defence industry,Unknown,Saudi Arabia,MEA
316,Defence industry,Unknown,Saudi Arabia,MENA
316,Defence industry,Unknown,Saudi Arabia,ASIA
316,Transportation,Unknown,Saudi Arabia,GULFC
316,Transportation,Unknown,Saudi Arabia,MEA
316,Transportation,Unknown,Saudi Arabia,MENA
316,Transportation,Unknown,Saudi Arabia,ASIA
316,Energy,Unknown,Saudi Arabia,GULFC
316,Energy,Unknown,Saudi Arabia,MEA
316,Energy,Unknown,Saudi Arabia,MENA
316,Energy,Unknown,Saudi Arabia,ASIA
316,Defence industry,Unknown,Turkey,MEA
316,Defence industry,Unknown,Turkey,NATO
316,Defence industry,Unknown,Turkey,ASIA
316,Transportation,Unknown,Turkey,MEA
316,Transportation,Unknown,Turkey,NATO
316,Transportation,Unknown,Turkey,ASIA
316,Energy,Unknown,Turkey,MEA
316,Energy,Unknown,Turkey,NATO
316,Energy,Unknown,Turkey,ASIA
316,Defence industry,Unknown,United Arab Emirates,GULFC
316,Defence industry,Unknown,United Arab Emirates,MEA
316,Defence industry,Unknown,United Arab Emirates,MENA
316,Defence industry,Unknown,United Arab Emirates,ASIA
316,Transportation,Unknown,United Arab Emirates,GULFC
316,Transportation,Unknown,United Arab Emirates,MEA
316,Transportation,Unknown,United Arab Emirates,MENA
316,Transportation,Unknown,United Arab Emirates,ASIA
